,City,Latitude,Longitude
3128,Hirslanden,47.3629482,8.5642692
3129,Sankt Fiden,47.43074365,9.39018706065374
3130,Zinal,46.136287,7.6267982
3131,Varallo,45.8137306,8.2592113
3132,Enge,50.69282045,4.038373024238238
3133,Savognin,46.5969026,9.5980124
3134,Genthod,46.2644177,6.1570636
3135,Madulain,46.5868703,9.9389122
3136,Arbois,46.9032246,5.7727504
3137,Montbovon,46.4876836,7.0436436
3138,Písečné,48.9649098,15.4620873
3139,Krummenau,49.8902939,7.2729448
3140,Chamblon,46.7772764,6.6044112
3141,Belleville sur Bevaix,,
3142,Wyl bei Rafz,,
3143,Zürich-Unterstrass,47.4016215,8.5513307
3144,Laubbach,47.939801349999996,9.396013377839301
3145,Königssee,47.55510515,12.976567195707304
3146,Lichtenegg,47.5997892,16.1968142
3147,Třebívlice,50.4580647,13.8992606
3148,Barbizon,48.4447386,2.6064391
3149,Oberhofen am Thunersee,46.7313738,7.6687101
3150,Laagna,59.38382625,27.991181559863094
3151,Kersel,51.5080134,4.7782533
3152,Apollensdorf bei Wittenberg,,
3153,Joala,59.3586635,28.1876862
3154,"New Braunfels, Tex.",29.7028266,-98.1257348
3155,Schleißheim,48.1598261,14.0758845
3156,Greifenstein ob Bonnland,,
3157,Gurnigelbad,46.761962,7.4434254
3158,Esegg,,
3159,Gurnigel,46.7322475,7.4477528
3160,Lamalou-les-Bains,43.5962,3.08514
3161,Wiesen,50.1121928,9.3660625
3162,Bielitz,53.49269,19.39199
3163,Angern an der March,48.3790076,16.8289888
3164,Cilli,46.2293889,15.2616828
3165,Steinabad,47.8029383,8.3204463
3166,Bergün/Bravuogn,46.6290381,9.7452826
3167,Vernex,46.4383039,6.9065367
3168,Pilsen,49.7477415,13.3775249
3169,Pompeji,40.75091745,14.48847568600643
3170,Blankenburg (Harz),51.7902676,10.9551991
3171,De̜bno,52.7396681,14.7014522
3172,Lizums,57.1912492,26.37099
3173,Achern-Illenau,48.6247304,8.0859197
3174,Clairegoutte,47.6637154,6.6202835
3175,Piatra,45.2741891,25.1510897
3176,Ranka,11.546992849999999,8.312312296231124
3177,Skulte,57.3337572,24.4640594
3178,Serrières,46.3123259,4.6811536
3179,Montriond,46.1975158,6.6947149
3180,Hademarschen,54.1227957,9.4151291
3181,"Lichtenthal, Baden",48.745072199999996,8.255834065781405
3182,Waidring,47.5842705,12.5687421
3183,Wiedensahl,52.3835917,9.1203263
3184,Le Cerneux-Péquignot,47.0166187,6.6652883
3185,Basadingen,47.6690315,8.7449691
3186,Salzgitter-Steterburg,52.1939619,10.4695399
3187,Monplaisir bei Korff,,
3188,Wesserling,47.8899397,6.9976161
3189,Scharbentz,,
3190,Larnaka,34.9236095,33.6236184
3191,Sainte Pelagie,39.7656573,19.65541
3192,Hauteville House,49.451296,-2.5376571
3193,Lottigna,46.4698773,8.9435117
3194,Hoffeld,54.1864816,9.9935793
3195,Isle of Wight,50.67108245,-1.3328042802764226
3196,Acquarossa,46.4550268,8.9422833
3197,Frick,47.5075081,8.0203065
3198,Fahy,47.4184563,6.9505047
3199,Wehr-Brennet,47.5816367,7.9102512
3200,Röschenz,47.4239414,7.4759958
3201,Saint-Même-les-Carrières,45.6442495,-0.1421269
3202,Frienisberg,47.0269526,7.3312533
3203,Härkingen,47.3069637,7.815973
3204,Delle,47.5075682,6.9977521
3205,Deitingen,47.21431,7.619244
3206,Fulenbach,47.2737235,7.8309213
3207,Bellacher Weiher,47.214119749999995,7.480578175315616
3208,Gunzgen,47.3136554,7.8302701
3209,Ste-Croix,49.4809517,3.7781066
3210,Hiddensoe,,
3211,Splügen,46.5417225,9.322617702545267
3212,Höchstetten,47.1431552,7.6322713
3213,Boltigen,46.6295364,7.3907814
3214,Colombier,47.663329,6.2105661
3215,Ormalingen,47.4696552,7.8755353
3216,Husseren-Wesserling,47.8833672,6.9920207
3217,Bône,46.4860047,-0.7811927
3218,Konstantinopel,41.006381,28.9758715
3219,Ronzano,43.2666791,11.8886133
3220,Battaglia Terme,45.2881433,11.7818338
3221,Bevaix,46.9297213,6.8105995
3222,Zürich-Neumünster,47.3608564,8.5588141
3223,Helsdorf,49.1530526,6.4760797
3224,Diepoldsau,47.3859513,9.6556042
3225,Lysaker,59.9130129,10.6365628
3226,Riesbach,48.762874,13.856411
3227,Satigny,46.2157703,6.0330885
3228,Altenrhein,47.4903839,9.5540541
3229,Monte Generoso,45.9312778,9.019945
3230,Gieshügel,49.7711321,10.0207973
3231,Zürich-Fluntern,47.3767769,8.5587745
3232,Hietzing,48.17854095,16.25298581556564
3233,Trübbach,47.0728543,9.4818828
3234,Sommeri,47.567253,9.2900603
3235,Mollis,47.0933604,9.0744112
3236,Grabserberg,47.183531,9.4239918
3237,Salez,47.2368615,9.5009919
3238,Zürich-Enge,47.3641833,8.5307605
3239,Grabs,47.1816557,9.4446312
3240,Pfäfers- Sankt Pirminsberg,46.9903567,9.500761856003583
3241,Nydau,,
3242,Ratcliffe,51.5115396,-0.0442364
3243,Saint-Imier,47.151775,6.9971967
3244,Galatz,45.4338215,28.0549395
3245,Ittingen,47.5832841,8.8658328
3246,Les Ponts-de-Martel,46.9990848,6.7317108
3247,Gressoney-Saint-Jean,45.7792971,7.8250324
3248,Feldberg (Schwarzwald),47.8620963,8.1019449
3249,Val Piora,46.7642797,7.6614395
3250,Gampel,46.3153507,7.7430022
3251,London-Paddington,51.5170856,-0.1775422
3252,La Voulte-sur-Rhône,44.8000756,4.7813846
3253,Wolten,52.9604828,9.7152963
3254,Vallombreuse,47.3105125,6.8028047
3255,Niederschöntal,,
3256,Saint Loup,48.667979,-1.2958685
3257,Merishausen,47.7609436,8.6099627
3258,Hütten,50.0130142,6.2571304
3259,Ebersdorf,49.4277855,15.5593442
3260,Tagelswangen,47.4303307,8.6709808
3261,Lipperswil,47.6158599,9.0562291
3262,Dölkau,51.3603677,12.1513775
3263,Lichtenthal,48.2273481,16.3580472
3264,Dogliani,44.5307822,7.9472329
3265,Goldberg,53.5902655,12.0883101
3266,Steig,49.7724218,9.1975908
3267,Lyme Regis,50.7252897,-2.934559
3268,Wien-Hütteldorf,48.1971586,16.2609425
3269,"Kansas City, Kan.",39.1134562,-94.626497
3270,Gampelen,47.0142261,7.0574393
3271,Saas im Prättigau,46.9108567,9.8085204
3272,Mastrils,46.9668439,9.5424803
3273,Ernetschwil,47.237514,9.0000595
3274,Oslavany,49.1236142,16.3364832
3275,Lützow,53.6529632,11.1790692
3276,Schwabing,48.1700887,11.5884858
3277,Hessigkofen,47.1416185,7.4661542
3278,Giornico,46.4017493,8.8766129
3279,Crissier,46.5538658,6.5772501
3280,Corcelles,46.04110755000001,5.576407272225587
3281,Samaden,46.5332403,9.874586
3282,Kaiserstuhl,48.0967686,7.676216346566692
3283,Dresden-Neustadt,51.0658669,13.7405404
3284,Großbritannien,54.3151594,-1.9181532111487878
3285,Glion,46.775575,9.2054956
3286,Montenero,42.7191293,12.4444538
3287,"Galveston, Tex.",29.3056996,-94.7933252
3288,Giebichenstein,51.5004473,11.9577577
3289,Jelyssawethrad,,
3290,Singapur,1.2899175,103.8519072
3291,Himmelskron,49.6391816,8.3316915
3292,Zürich-Wiedikon,47.3717117,8.5230648
3293,Urtenen,47.0271385,7.5015562
3294,San Martino di Castrozza,46.2623377,11.802828
3295,Mörschwil,47.4675534,9.4227493
3296,Val Blenio,45.4588148,9.1270824
3297,Köniz-Bächtelen,46.924456,7.4585592
3298,Wien-Penzing,48.1926935,16.3048931
3299,Montaigu,49.535,3.83264
3300,Aa,5.8101532,0.0995242
3301,Jürgensberg,51.140692,8.1326977
3302,Groetzingen,49.0070818,8.4976343
3303,Halbinsel Puhtu,,
3304,Untertürkheim,48.7802,9.2509
3305,Grodziszcze,50.7985079,16.5623965
3306,Antoinettenruh,,
3307,Étretat,49.7074621,0.2031905
3308,Menthon-Saint-Bernard,45.8597877,6.1961189
3309,Zürich-Riesbach,47.3574748,8.5598647
3310,Nohant-Vic,46.6379501,1.9593283
3311,Szklarska Poręba,50.81428365,15.454496657235111
3312,Harzgerode,51.6381169,11.1465703
3313,Arrol,23.690280350000002,77.52173531760037
3314,Bad Lobenstein,50.449292,11.6380757
3315,Haakhof,,
3316,Berlin-Blankenburg,52.5933808,13.4459406
3317,Paulenhof,,
3318,Drozdowo,52.7994548,21.452977
3319,Stalden,46.2325963,7.8704203
3320,Werder (Havel),52.3715809,12.9329125
3321,Zdislavice,49.6864849,14.9744889
3322,Lauban,51.114710450000004,15.281157425448038
3323,Tarasp,46.777999,10.2607908
3324,Bormio,46.4692482,10.3721712
3325,Höxter-Corvey,51.7788271,9.409685738071701
3326,Neu Sankt Johann,50.348212,7.1894997
3327,Krinau,47.3188027,9.051738494793751
3328,Tänikon,47.4791481,8.9064928
3329,"Fort Atkinson, Wis.",42.9288944,-88.8370509
3330,Siebnen,47.1755353,8.8987142
3331,Nesslau,47.2226153,9.2020206
3332,Steinach,48.28603445,8.031932887802238
3333,Amden,47.1496317,9.1411228
3334,Zdbowo,53.2186411,16.2098322
3335,Hirschbrunn,49.7972228,10.76655
3336,Meiden,46.2103741,7.7052995
3337,Vissoie,46.2153165,7.5853597
3338,Evolène,46.1129048,7.4958022
3339,Macugnaga,45.9683785,7.9672651
3340,Tschamut,46.6552297,8.7088567
3341,Schnaus,46.7765847,9.179873
3342,Mochenwangen,47.8760016,9.6359092
3343,Saarburg,48.734239,7.0557352
3344,Zeyst,,
3345,"Concord, Mass.",42.4605189,-71.3488963
3346,Flerden,46.7022984,9.406114
3347,Kötzschenbroda,51.1052596,13.6309107
3348,Schweden,59.6749712,14.5208584
3349,Haus Thienhausen,,
3350,Frohnleiten,47.2715315,15.3260206
3351,Liegnitz,51.2081617,16.1603187
3352,Isenhof,49.19133875,8.249869
3353,Särevere,58.786779,25.4293885
3354,Vecpiebalga,57.0598939,25.8126907
3355,Bērzaine,56.6858333,23.4388889
3356,Domhof,52.1490314,9.946318440211407
3357,Walk,48.851978700000004,7.612471386993969
3358,Römershof,,
3359,Langholm,55.1505895,-2.9983313
3360,Aula,-9.4272002,179.8528621
3361,Dundaga,57.5059668,22.3559064
3362,Schwendikaltbad,,
3363,Schweizerhalle,47.5297671,7.6753162
3364,Graben,48.1890811,10.8220308
3365,Bellàgio,45.9872549,9.2613001
3366,Tautenburg,50.9915287,11.7157817
3367,Recoaro Terme,45.7051709,11.2249347
3368,Stresa,45.8837277,8.5390268
3369,Buechen bei Staad,47.4767287,9.5433071
3370,Werdenberg,51.3791165,8.0034476
3371,Zürich-Wipkingen,47.3930555,8.5293157
3372,Grammont-Périole (Toulouse),,
3373,Bandlikon,,
3374,Fontaines-sur-Saône,45.8325696,4.8488338
3375,Frauenalb,48.834777,8.4411773
3376,Hüttlingen,48.893566,10.0997145
3377,Frontenex,45.6344,6.31187
3378,Pastfer Vanaküla,,
3379,Friedrichroda,50.861175,10.5639143
3380,Round Top,30.06379,-96.69587752216749
3381,Koslowka,55.8414764,48.2484231
3382,Charkow,49.9923181,36.2310146
3383,Melchnau,47.1824376,7.8518093
3384,Messen,47.0904081,7.4473453
3385,Korfu,39.591337,19.859618918733858
3386,Kairuan,35.6710101,10.10062
3387,Pembrey,51.6879012,-4.2796668
3388,Lörrach-Brombach,47.6345643,7.6925159
3389,Obergrund,50.8814943,14.5455731
3390,Massana,43.4681762,5.0181908
3391,Unterendingen,47.5469468,8.2890979
3392,Crans-près-Céligny,46.3579285,6.2058302
3393,Dorpat,58.3801207,26.72245
3394,Hornau,48.2395951,8.980549
3395,Roztoka,54.0886707,12.1400211
3396,Seurre,46.9995787,5.1487861
3397,Mehrerau,47.503729,9.721013040572409
3398,Tenay,45.9182969,5.5089185
3399,Bad Elgersburg,,
3400,Gachnang,47.5396518,8.8523731
3401,L'Estaque,43.3637375,5.3213843
3402,Biezwil,47.1142574,7.4171424
3403,Sankt Niklaus,46.177002,7.802516
3404,Rotzloch,46.9630541,8.3315826
3405,Aathal-Seegräben,47.3356216,8.7682716
3406,Hellespont,52.4442676,13.4087613
3407,Benkhausen,51.3328932,8.7896309
3408,Palmse,59.5155187,25.953667123955988
3409,Manturowo,58.333271,44.761791
3410,Chondl,,
3411,Cape Breton Island,46.2950327,-60.93605535048172
3412,Berlin-Pankow,52.5979174,13.435316
3413,Bad Suderode,51.728836,11.1216196
3414,Warnemünde,54.1779039,12.0812875
3415,Quarndon,52.9656832,-1.5019749
3416,Berisal,46.2943013,8.0628563
3417,Gletsch,46.5621362,8.3615052
3418,Fiesch,46.402946,8.1341501
3419,Wolfach,48.2985845,8.222608
3420,Eulersbach,48.2935343,8.3083023
3421,Bürgenstock,47.0003117,8.3983261
3422,Downe,51.3371528,0.0547217
3423,Tribschen,47.042064,8.3313111
3424,Petit-Fort-Philippe,51.0007372,2.1176357
3425,Lichterfelde,52.437293,13.3138645
3426,Alt Schönefeld bei Leipzig,,
3427,La Grange (Texas),29.9080038,-96.8730449
3428,Brandur,63.3902949,-20.36624753694802
3429,Käsmu,59.6034621,25.896748927727636
3430,Peau Dale,,
3431,Vizenau,,
3432,Gand,51.0538286,3.7250121
3433,Cerniat,46.6340323,7.158908
3434,San Terenzo,44.0840206,9.8971467
3435,Feldbrunnen- Sankt Niklaus,47.2225295,7.5449687
3436,Radebeul-Niederlößnitz,51.1099168,13.6445049
3437,Sihlwald,47.2683235,8.5576283
3438,Campiglia Cervo,45.6628077,7.9999421
3439,Laax,46.806412,9.2581267
3440,Sandhamn,59.2878469,18.917834
3441,Kleinzschachwitz,51.009631,13.854418
3442,Boleschin,,
3443,Hanau-Kesselstadt,50.1305646,8.8919483
3444,Rétkoz,48.214313399999995,21.905658787797833
3445,Wohldenberg,52.0612606,10.1548955
3446,Givrins,46.4289779,6.2017676
3447,Rétkoz-Ibrany,,
3448,Bagamojo,-6.4422075,38.9062189
3449,London-Beckenham,51.4070938,-0.0303183
3450,Anhalt Dessau,51.8309956,12.2430723
3451,Alpnachstad,46.9534182,8.2743405
3452,Salzkammerdorf,,
3453,Pskow,57.8173923,28.3343465
3454,Ilbaku,58.46957225,25.377055437509398
3455,Glarus Süd,46.9185092,9.09277820236554
3456,Obladis,47.0799026,10.6437333
3457,Bad Münster am Stein,49.8135462,7.8471929
3458,Osterode am Harz,51.72784,10.2508204
3459,Rebstein,47.398476,9.5822387
3460,Plesna,50.2208012,12.3466609
3461,Maseltrangen,47.1906024,9.052027
3462,Hemberg,47.3004656,9.1756588
3463,Schmerikon,47.2256001,8.9415774
3464,Versam,46.7928364,9.3364282
3465,Sulden,46.5280433,10.5842617
3466,Hagenow-Land,53.408581850000004,11.326535786209107
3467,Wilstedt,53.1956383,9.0906147
3468,Genf-Champel,46.1928051,6.153624
3469,Wisen,47.3923239,7.885972
3470,Betschwanden,46.9464235,9.0274873
3471,Herbetswil,47.2962466,7.5935558
3472,Mombach,50.0180802,8.2245347
3473,Simmering,48.1694815,16.419897239942376
3474,Couvet,46.9261639,6.6343244
3475,Haslen,46.9802613,9.0562007
3476,Trasadingen,47.667977,8.4304278
3477,Weissbad,47.3086841,9.4342407
3478,Palazzo Ghiringhelli,,
3479,Pallanza,45.9230169,8.5497586
3480,Treptow,52.0403811,8.4831345
3481,Aeschi,47.1804202,7.661874
3482,Bielefeld-Bethel,52.006976,8.5252971
3483,Boulerie,48.3041902,-0.336811
3484,Kieckow,,
3485,Gross-Lichterfelde (Berlin),52.4433134,13.29472231944721
3486,Vogelzang (Holland),51.7972265,5.8162484
3487,Reggio,44.6978389,10.6304971
3488,Bagnères-de-Bigorre,43.0658212,0.1530914
3489,Wilderswyl,,
3490,Allmannshöh,,
3491,Koigi,58.50413165,22.968871799999718
3492,Kösen,41.0012504,34.0814938
3493,Chiclana,-34.1627227,-58.967093
3494,Pulkowa,52.3034964,20.9370563
3495,Igis,46.9458165,9.5735636
3496,Rūjiena,57.8973517,25.3261273
3497,Reichenbach (Oberlausitz),51.1413085,14.8013577
3498,Weinbourg,48.8718354,7.4410878
3499,Berg am Irchel,47.5679698,8.5959486
3500,Bulkeley,13.1225189,-59.5493099
3501,Seebenstein,47.6998726,16.1477079
3502,San Michele d'Appiano,46.455274,11.25912
3503,Düdingen,46.849747,7.1904436
3504,Pörtschach,46.6359543,14.1448209
3505,Lischwitz,50.2455509,13.5005272
3506,Hermsdorf-Jannowitz,51.401203550000005,13.855942489113524
3507,Les Rasses,46.8292221,6.5402244
3508,Stufels bei Fürstenau,,
3509,Liphook,51.0717506,-0.8002983
3510,Aadorf-Ettenhausen,47.4881707,8.9032816
3511,Lommis,47.516675,8.9938693
3512,Wyla,42.5069391,1.5212467
3513,Sydenham,51.4267658,-0.0523877
3514,Liebenzell,48.776116900000005,8.723138460034818
3515,Feldafing,47.9466714,11.2905374
3516,Saaleck,51.1116339,11.6996107
3517,Rottach,47.6764407,11.8129096
3518,Trescore,45.6937515,9.852500396173669
3519,Wirschkowitz,,
3520,Gerliswil,47.0778249,8.2756446
3521,Nieder-Gerlafingen,,
3522,Eitzendorf,48.512609,13.7584777
3523,Scherzingen,47.94646745,7.734674338531461
3524,Wimmis,46.6734323,7.6368102
3525,Agnetendorf,50.8220431,15.6171299
3526,Wilhelmshaven-Rüstringen,53.5600903,8.098009256527572
3527,Rein,50.4677626,7.351989
3528,Deilinghofen,51.377504,7.8033177
3529,Grünenmatt,47.0068905,7.7207215
3530,Arromanches-les-Bains,49.3369603,-0.6221294
3531,Ihringshausen,51.352229,9.5264044
3532,Neuburg am Inn,48.5069513,13.4482764
3533,Petrohrad,59.938732,30.316229
3534,Bad Gleichenberg,46.8744727,15.9049632
3535,Les Sables-d'Olonne,46.4990505,-1.7767859
3536,Zürich-Oerlikon,47.4114986,8.5441507
3537,Oberried bei Belp,,
3538,Vögelinsegg,47.4156797,9.4361007
3539,Amerbach,47.1631847,12.5368656
3540,Besazio,45.873216,8.9530612
3541,Coldrerio,45.8538378,8.9871005
3542,Urfa,37.2595198,39.0408174
3543,Ligornetto,45.8623054,8.9524612
3544,Chênée,50.6111024,5.619261
3545,Heinrichsbad,47.3912139,9.2936297
3546,Sillenstede,53.5738932,7.9857364
3547,Obercassel,,
3548,Homberg,50.6407001,8.1058112
3549,Gmünden,47.9185855,13.8003048
3550,Safenwil,47.3187392,7.9841811
3551,Bruler,50.4029459,8.6008093
3552,Sévery,46.5758446,6.4388219
3553,Berlingen,48.8009528,7.2418378
3554,Sternenhof,48.0106588,7.829412727867554
3555,Neu Globsow,,
3556,Nelson (Lancashire),53.8363428,-2.2116469
3557,Müllheim (Thurgau),47.6019587,9.0020119
3558,Andeer,46.6022665,9.4269682
3559,Castasegna,46.3341643,9.5173527
3560,Kosani,41.35078355,22.015322009278513
3561,Bodensdorf,46.6860885,13.9725749
3562,Starobucké Debrné,50.480401799999996,15.75370607795951
3563,Le Chanet,44.6693506,6.1176081
3564,Gladbach,49.9349396,6.769316
3565,Schillingsfürst,49.2865282,10.2622902
3566,Oberneunforn,47.6058883,8.7678049
3567,Witikon,47.35831,8.590628
3568,Obereggenen,47.7577716,7.6469658
3569,Safien-Platz,46.6818093,9.3160421
3570,Affeltrangen,47.5265562,9.0318946
3571,Jungfraujoch,46.5475788,7.9789741
3572,Kyburg-Buchegg,47.1420955,7.5094944
3573,"Kreis Friedeberg, Neumark",,
3574,Krumbach (Schwaben),48.2433959,10.3634009
3575,Sannerz,50.3223935,9.5906587
3576,Boniswil,47.3161571,8.1852511
3577,Stelzendorf,50.7997419,12.862611
3578,Umiken,47.482462,8.1893151
3579,Riffelalp,46.0016666,7.7505262
3580,Gandria,46.005737,9.0027751
3581,Muzot,46.3065664,7.5432492
3582,Kassel-Niederzwehren,51.2933872,9.4754582
3583,Sauerberg,50.7901507,13.4753314
3584,Alvaneu Bad,46.66828,9.6465233
3585,Safien Platz,46.6818093,9.3160421
3586,Waren (Müritz),53.5217959,12.6805557
3587,Thule,-29.9533,29.0842
3588,Garmisch,47.4938417,11.0829
3589,Dieterswil,47.2875265,8.9070736
3590,Lehe,54.3414522,9.0228629
3591,Assenheim,50.2965781,8.8159574
3592,Tremona,45.8807051,8.9565873
3593,Comano,44.311428199999995,10.1459316051002
3594,Wiggiswil,47.0303538,7.4686887
3595,Schatzalp,46.8013896,9.8149673
3596,Enges,47.0562668,7.0133883
3597,Ligerz,47.0844684,7.1358527
3598,Henggart,47.5632291,8.6835729
3599,Muggio,45.9031628,9.0426896
3600,Savièse,46.2535351,7.3477598
3601,Kempttal,47.4303881,8.7059796
3602,Haubinda,50.3362686,10.6414678
3603,Bümpliz,46.9436443,7.3893222
3604,Leissigen,46.6540687,7.7738604
3605,Bürglen TG,47.5498807,9.1529503
3606,Wyden,47.1627714,8.401348
3607,Locarno-Muralto,46.1723153,8.8013509
3608,Waldneukirchen,47.9962459,14.2597211
3609,Bastheim,50.4006992,10.2020744
3610,Oberweimar,50.9658653,11.3465187
3611,Allmendingen,48.3282665,9.7244123
3612,Petersinsel,47.061416,7.1299597916231825
3613,Täsch,46.0676751,7.7770173
3614,Brigels,46.7674063,9.0622332
3615,Tegel,52.5873891,13.2790461
3616,Choindez,47.3217646,7.3795773
3617,Römerswil,47.168923,8.2441972
3618,Marches,43.3458388,13.1415872
3619,Motzenmühle,,
3620,Freiberg (Sachsen),50.9086704,13.3445784
3621,Dornachbrugg,47.4884006,7.6086687
3622,Furna,51.0724273,2.6621323
3623,Jeuss,46.9032407,7.1656888
3624,Tistedalen,59.1288694,11.4474361
3625,Doberan,54.105858,11.9026057
3626,Nalé,14.27635,14.24575
3627,Deutschland,51.1638175,10.4478313
3628,Juist,53.6784483,6.9956079
3629,Liedberg,51.1647157,6.5422695
3630,Schwalm,51.2359634,6.169731
3631,Cormondrèche,46.9817561,6.8691176
3632,Bächle (Hemberg),,
3633,Founet,49.2039951,-1.5207637
3634,Gentilino,45.991423,8.9320613
3635,Liebemühl,53.7634,19.8413501
3636,Agra,27.1752554,78.0098161
3637,Bortsch,54.2725375,18.2926722
3638,Slindon,50.8660265,-0.6326472
3639,Brannenburg,47.7375435,12.1043795
3640,Vouvry,46.3372451,6.8887175
3641,Saint Hélier,47.384863,4.6832032
3642,Bockendorf,51.0208166,8.9404649
3643,Fafleralp,46.43471355,7.85463534417105
3644,"Colorado Springs, Colo.",38.8339578,-104.825348
3645,Aigen,47.9006887,16.121506
3646,Schmidberg,48.7385215,11.7958531
3647,Erlinsbach,47.3967919,8.0080278
3648,Castel San Pietro,45.1581591,8.2684075
3649,Gössnitz,50.889108,12.431532
3650,Saas Grund,46.1278436,7.9370051
3651,Wienacht,47.0813346,8.9792851
3652,Kleine Scheidegg,46.5852463,7.9613132
3653,Guiting Power,51.9206052,-1.8640279
3654,Buchegg,47.1337526,7.469369144089253
3655,Guernsey,40.0802222,-81.4859433
3656,"Stonington, Conn.",41.3359327,-71.9059042
3657,"Baltimore County, Md.",39.4445243,-76.6483482
3658,"Princeton, Mo.",40.4008426,-93.5804988
3659,"Beverly Hills, Calif.",34.0696501,-118.3963062
3660,"Detroit, Mich.",42.3315509,-83.0466403
3661,Zürich-Wollishofen,47.3477819,8.5337381
3662,Diebolsheim,48.2900633,7.6637869
3663,Mies,49.7676471,12.9260672
3664,Mezzovico TI,46.0913396,8.9189469
3665,Monnetier,46.1606961,6.2064086
3666,Rust,48.2659347,7.7263213
3667,Bocken,57.22255645,14.339495504931584
3668,Bangor (Pa.),40.86577,-75.2064003
3669,Wennington Hall,54.12900625,-2.5911063907122944
3670,Miȩdzygórze,50.2279399,16.7668681
3671,Carolinensiel,53.6916344,7.8028095
3672,Brütten,47.4731491,8.6753241
3673,Rueggisberg,46.8214813,7.43971
3674,Le Brassus,46.5839591,6.2123361
3675,Neuenstadt,47.0637688,7.0927997
3676,Sennwald,47.2615026,9.5037691
3677,Beinwil am See,47.2664506,8.2027093
3678,Baldramsdorf,46.8016902,13.4511819
3679,Mandach,47.5468415,8.185889
3680,Langrickenbach,47.5935913,9.2472949
3681,Lignières,49.67649,2.65244
3682,Pazen,46.637289,9.4297855
3683,Köln-Riehl,50.9639129,6.9768709
3684,"Brookline, Mass.",42.3329021,-71.1187421
3685,Grafenau,48.8576397,13.3938284
3686,Zemlin,53.8477497,14.9513205
3687,Samlino,53.8477497,14.9513205
3688,Berlin-Frohnau,52.632409,13.2902205
3689,Golzow,52.5743158,14.492855
3690,Krummhübel,50.7747485,15.7542035
3691,Wólka Orlowska,53.4693062,20.4413372
3692,Chamby,46.4486358,6.9140278
3693,Wartburg,50.965902,10.3063142
3694,Rämismühle,47.4405517,8.8193439
3695,Lodi (Calif.),38.1343744,-121.2735432
3696,Unterschwarzach,49.3734859,8.9829513
3697,Le Plan,43.1671631,1.1202138
3698,Gozzano,45.7464568,8.4360668
3699,Holmedal,61.3572235,5.1855136
3700,Puplinge,46.2106389,6.231707
3701,Wadowitz,,
3702,Sankt Antönien,46.969739,9.813468
3703,Altenklingen,47.602727,9.0790796
3704,Crans-Montana,46.3304899,7.526435803722132
3705,Losone,46.1679841,8.7633619
3706,Tribach,,
3707,Cleyrac,44.71955,-0.03886
3708,Alteckendorf,48.7925005,7.5967333
3709,Rutja,59.5407693,26.35779705224157
3710,Kalpaki,39.4299246,20.6552878
3711,Oberhelfenschwil,47.34618775,9.108850748379872
3712,Grand-Lancy,46.1758901,6.1226129
3713,Marneffe,50.5790977,5.1448898
3714,Strasbourg‏,48.584614,7.7507127
3715,Landshut-Achdorf,48.5230353,12.1405948
3716,Farchant,47.5306769,11.1127989
3717,Heltorf,51.342002050000005,6.7709728083220835
3718,Plascassier,43.6421844,6.9776765
3719,Travers,46.9413309,6.6763617
3720,Beverly Hills (Calif.),34.0696501,-118.3963062
3721,Bremgarten bei Bern,46.9767749,7.4374969
3722,Belmont-sur-Lausanne,46.5200729,6.6800519
3723,Hundwiler Höhi,47.3408035,9.3333751
3724,Bryn Mawr (Pa.),40.0177617,-75.310842
3725,La Garde (Var),43.1249185,6.0128532
3726,Langensteinbach,49.0414537,10.3117285
3727,Locarno-Monti,46.1731417,8.7887939
3728,Tabris (Iran),38.0738612,46.2978789
3729,Fideris,46.9146646,9.74113
3730,Val-de-Travers,46.918820600000004,6.582627570788064
3731,Setauket (N.Y.),40.9355473,-73.1188824
3732,Warmensteinach,49.994689,11.7777412
3733,Gardone,45.62206555,10.561911112324765
3734,"Poughkeepsie, NY",41.7065539,-73.9283672
3735,Echallens,46.6381163,6.6346951
3736,Grancy,46.5915221,6.4649462
3737,La Sarraz,46.6590583,6.5124448
3738,Löhningen,47.7017281,8.5510216
3739,Schwarzenburg,46.8179164,7.3411883
3740,Tegerfelden,47.5607982,8.2858739
3741,Wengi,47.0837858,7.4000603
3742,Rümlang,47.4507163,8.5299122
3743,Bernburg (Saale),51.7930788,11.7391606
3744,Bečov,50.4497174,13.7178422
3745,Helsingsfors,,
3746,Epsach,47.06903,7.2198025
3747,Trub,46.9417628,7.878947
3748,Camp de Gurs,43.2716454,-0.7393985
3749,Hohfluh,46.7511322,8.1761872
3750,Thundorf,47.5455851,8.9636338
3751,Baranswicze,,
3752,Cassina d'Agno,45.9912987,8.8931339
3753,Turgi,38.9597594,34.9249653
3754,Murgenthal,47.2627727,7.8319249
3755,Gresse,44.9011374,5.5662216
3756,Alexandersbad,50.0165192,12.0157353
3757,Kniebis,48.4720808,8.3106312
3758,Schönlinde,50.9145647,14.5062621
3759,Harleshausen,51.33537,9.440355
3760,Eger (Böhmen),,
3761,Alt Ruppin,52.9461467,12.8499055
3762,Belecke,51.481906800000004,8.333481007976964
3763,Köslin,54.19092,16.17707
3764,Comologno,46.2038381,8.5764146
3765,Alp Laueli,,
3766,Kwiro (Tanzania),-8.6626446,36.707231
3767,Mühlematt,47.1083843,7.9013342
3768,Schüpfheim,46.9517174,8.017953
